Year,Split,Kind,Team,ID,Name,Place,Games,Wins,Losses,Win Rate,Kills,Deaths,Assists,KDA,CS,CS per Minute,Gold,Gold per Minute,Kill Part.,Kill Share,Gold Share,Champs Played
2016,summer,playoffs,Team Liquid,jynthe,Phil Vu,5,2,1,1,50.0,3.5,3.0,3.5,2.33,210.5,7.07,11.2,374.0,53.8,26.9,21.5,1
2016,summer,playoffs,Team Liquid,fabbbyyy,Jovani Guillen,5,2,0,2,0.0,1.0,3.5,5.0,1.71,240.0,6.51,11.4,309.0,57.1,9.5,19.8,2
2016,summer,playoffs,Team SoloMid,biofrost,Vincent Wang,1,7,6,1,85.7,0.71,1.29,9.14,7.67,52.71,1.36,10.6,272.0,72.6,5.3,14.4,4
2016,summer,playoffs,Team SoloMid,bjergsen,Søren Bjerg,1,7,6,1,85.7,5.14,1.86,5.29,5.62,357.0,9.19,16.4,421.0,76.8,37.9,22.3,3
2016,summer,playoffs,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",1,7,6,1,85.7,3.71,1.43,6.29,7.0,343.29,8.83,16.3,419.0,73.7,27.4,22.2,3
2016,summer,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,1,7,6,1,85.7,3.14,2.14,7.29,4.87,320.86,8.26,15.8,405.0,76.8,23.2,21.5,4
2017,spring,regular season,Cloud9,contractz,Juan Arturo Garcia,2,44,31,13,70.5,3.64,2.82,6.73,3.68,185.11,4.84,13.7,357.0,67.5,23.7,19.3,8
2017,spring,regular season,Cloud9,jensen,Nicolaj Jensen,2,44,31,13,70.5,4.89,2.0,5.93,5.41,371.16,9.7,16.9,442.0,70.4,31.8,23.9,16
2017,spring,regular season,Cloud9,smoothie,Andy Ta,2,44,31,13,70.5,1.16,1.93,9.32,5.42,29.75,0.78,10.4,271.0,68.2,7.5,14.7,9
2017,spring,regular season,Cloud9,sneaky,Zachary Scuderi,2,44,31,13,70.5,3.27,2.3,6.39,4.21,318.02,8.31,15.3,400.0,62.9,21.3,21.6,7
2017,spring,regular season,Cloud9,impact,Jung Eon-yeong (정언영),2,34,25,9,73.5,2.29,2.35,7.71,4.25,302.21,7.83,14.6,377.0,64.9,14.9,20.3,8
2017,spring,regular season,Cloud9,ray,Jeon Ji-won (전지원),2,10,6,4,60.0,2.8,3.5,5.6,2.4,303.4,8.18,14.6,393.0,55.3,18.4,21.3,9
2017,spring,regular season,CLG,aphromoo,Zaqueri Black,5,44,22,22,50.0,0.73,3.64,8.73,2.6,31.14,0.83,9.9,265.0,65.4,5.0,15.0,15
2017,spring,regular season,CLG,darshan,Darshan Upadhyaya,5,44,22,22,50.0,2.7,3.16,6.34,2.86,273.14,7.28,13.6,362.0,62.6,18.7,20.6,12
2017,spring,regular season,CLG,huhi,Choi Jae-hyun (최재현),5,44,22,22,50.0,4.25,3.41,5.41,2.83,309.57,8.25,14.8,395.0,66.8,29.4,22.4,15
2017,spring,regular season,CLG,xmithie,Jake Kevin Puchero,5,44,22,22,50.0,3.02,3.73,6.09,2.45,172.2,4.59,12.9,343.0,63.1,20.9,19.4,7
2017,spring,regular season,CLG,joey,Joseph Haslemann,5,2,0,2,0.0,0.0,5.5,4.0,0.73,21.0,0.66,6.8,215.0,50.0,0.0,13.8,2
2017,spring,regular season,Echo Fox,akaadian,Matthew Higginbotham,7,43,15,28,34.9,4.14,3.35,4.91,2.7,200.21,5.37,13.4,358.0,67.2,30.7,20.5,7
2017,spring,regular season,Echo Fox,froggen,Henrik Hansen,7,43,15,28,34.9,3.58,2.51,6.19,3.89,327.72,8.78,15.1,404.0,72.5,26.6,23.1,11
2017,spring,regular season,Echo Fox,gate,"Yu ""Austin"" Jia-Jun",7,43,15,28,34.9,1.16,3.67,7.49,2.35,33.4,0.9,10.0,268.0,64.2,8.6,15.3,9
2017,spring,regular season,Echo Fox,keith,Yuri Jew,7,43,15,28,34.9,2.58,3.02,5.49,2.67,286.23,7.67,13.7,368.0,59.9,19.2,21.0,5
2017,spring,regular season,Echo Fox,looper,Jang Hyeong-seok (장형석),7,43,15,28,34.9,2.0,3.14,6.02,2.56,276.37,7.41,13.2,353.0,59.6,14.9,20.2,10
2017,spring,regular season,FlyQuest,altec,Johnny Ru,4,43,22,21,51.2,3.47,2.12,5.42,4.2,295.42,8.37,14.1,399.0,63.3,24.7,22.3,8
2017,spring,regular season,FlyQuest,balis,An Van Le,4,43,22,21,51.2,1.81,2.79,6.37,2.93,269.26,7.63,12.8,363.0,58.4,12.9,20.3,10
2017,spring,regular season,FlyQuest,hai,Hai Du Lam,4,43,22,21,51.2,4.3,3.56,5.12,2.65,288.65,8.18,14.2,402.0,67.2,30.7,22.5,12
2017,spring,regular season,FlyQuest,lemonnation,Daerek Hart,4,43,22,21,51.2,0.77,2.93,8.3,3.1,31.79,0.9,9.6,273.0,64.7,5.5,15.2,10
2017,spring,regular season,FlyQuest,moon,Galen Holgate,4,43,22,21,51.2,3.67,2.44,5.58,3.79,175.98,4.99,12.5,354.0,66.0,26.2,19.8,10
2017,spring,regular season,Immortals,cody sun,"Sun ""Cody"" Li-Yu",7,44,21,23,47.7,2.84,2.23,5.39,3.69,333.98,8.78,15.4,405.0,59.8,20.7,22.2,8
2017,spring,regular season,Immortals,dardoch,Joshua Hartnett,7,44,21,23,47.7,4.11,3.41,5.39,2.79,191.27,5.03,13.7,361.0,69.1,29.9,19.8,9
2017,spring,regular season,Immortals,flame,Lee Ho-jong (이호종),7,44,21,23,47.7,1.84,2.77,5.5,2.65,305.77,8.04,14.2,372.0,53.4,13.4,20.4,10
2017,spring,regular season,Immortals,olleh,Kim Joo-sung (김주성),7,44,21,23,47.7,1.16,2.48,7.95,3.68,38.3,1.01,10.7,282.0,66.3,8.4,15.5,9
2017,spring,regular season,Phoenix1,arrow,Noh Dong-hyeon (노동현),3,41,26,15,63.4,3.93,1.9,6.12,5.28,309.93,8.41,14.8,402.0,70.7,27.6,22.3,7
2017,spring,regular season,Phoenix1,ryu,Ryu Sang-wook (류상욱),3,41,26,15,63.4,3.78,2.39,5.29,3.8,317.66,8.62,14.9,403.0,63.8,26.6,22.4,12
2017,spring,regular season,Phoenix1,zig,Derek Shao,3,41,26,15,63.4,1.88,2.66,6.61,3.19,273.66,7.43,13.4,364.0,59.7,13.2,20.2,9
2017,spring,regular season,Phoenix1,meteos,William Hartman,3,19,14,5,73.7,3.63,2.68,6.32,3.71,164.11,4.8,12.4,363.0,70.3,25.7,19.8,5
2017,spring,regular season,Phoenix1,stunt,William Chen,3,12,10,2,83.3,0.5,3.17,11.75,3.87,34.08,0.93,10.1,275.0,79.5,3.2,14.7,7
2017,spring,regular season,Team Dignitas,stunt,William Chen,5,12,10,2,83.3,0.5,3.17,11.75,3.87,34.08,0.93,10.1,275.0,79.5,3.2,14.7,7
2017,spring,regular season,Phoenix1,shady,Jordan Robison,3,3,0,3,0.0,1.0,3.33,3.0,1.2,19.0,0.57,7.6,227.0,60.0,15.0,14.7,3
2017,spring,regular season,Team Dignitas,benji,Benjamin deMunck,5,44,22,22,50.0,3.41,2.27,5.55,3.94,307.23,7.95,14.7,381.0,68.6,26.1,21.6,8
2017,spring,regular season,Team Dignitas,ssumday,Kim Chan-ho (김찬호),5,44,22,22,50.0,2.41,2.07,5.68,3.91,330.48,8.55,14.9,385.0,62.0,18.5,21.8,13
2017,spring,regular season,Team Dignitas,xpecial,Alex Chu (朱啓恩),5,41,20,21,48.8,0.71,2.73,8.59,3.4,30.63,0.79,9.9,257.0,69.9,5.3,14.6,10
2017,spring,regular season,Team EnVyUs,apollo,Apollo Price,7,45,14,31,31.1,2.98,2.18,4.76,3.55,343.71,8.89,15.3,397.0,62.0,23.9,22.1,7
2017,spring,regular season,Team EnVyUs,hakuho,Nickolas Surgent,7,45,14,31,31.1,1.13,2.4,6.67,3.25,31.82,0.82,10.4,269.0,62.6,9.1,15.0,8
2017,spring,regular season,Team EnVyUs,ninja,Noh Geon-woo (노건우),7,45,14,31,31.1,3.27,3.49,4.33,2.18,332.76,8.61,15.2,393.0,61.0,26.2,21.9,16
2017,spring,regular season,Team EnVyUs,seraph,Shin Woo-yeong (신우영),7,45,14,31,31.1,1.71,3.07,5.2,2.25,317.24,8.21,14.3,369.0,55.4,13.7,20.6,11
2017,spring,regular season,Team EnVyUs,lira,Nam Tae-yoo (남태유),7,41,14,27,34.1,3.32,2.46,4.85,3.32,221.24,5.75,14.0,364.0,68.0,27.6,20.3,8
2017,spring,regular season,Team EnVyUs,alex ich,Alexey Ichetovkin (Алексей Ичетовкин),7,4,0,4,0.0,4.0,4.75,5.75,2.05,308.25,7.59,14.9,368.0,57.4,23.5,21.2,3
2017,spring,regular season,Team Liquid,lourlo,Samson Jackson,7,47,17,30,36.2,2.15,1.96,5.36,3.84,295.79,8.18,13.4,370.0,60.7,17.4,21.3,11
2017,spring,regular season,Team Liquid,reignover,Kim Yeu-jin (김의진),7,47,17,30,36.2,3.51,3.21,4.81,2.59,202.04,5.59,12.6,349.0,67.2,28.4,20.2,8
2017,spring,regular season,Team Liquid,matt,Matthew Elento,7,44,17,27,38.6,0.95,3.93,7.89,2.25,25.57,0.7,9.4,257.0,69.0,7.4,14.8,8
2017,spring,regular season,Phoenix1,adrian,Adrian Ma,3,32,18,14,56.3,0.66,2.63,8.72,3.57,29.72,0.8,10.0,270.0,70.6,4.9,15.2,9
2017,spring,regular season,Team Liquid,adrian,Adrian Ma,7,32,18,14,56.3,0.66,2.63,8.72,3.57,29.72,0.8,10.0,270.0,70.6,4.9,15.2,9
2017,spring,regular season,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",7,15,5,10,33.3,2.8,2.2,5.07,3.58,294.67,8.67,13.3,391.0,66.3,23.6,22.7,5
2017,spring,regular season,Team Liquid,youngbin,Jung Young-bin (정영빈),7,6,3,3,50.0,1.83,3.33,7.67,2.85,243.67,6.69,12.5,342.0,66.3,12.8,19.8,3
2017,spring,regular season,Team SoloMid,biofrost,Vincent Wang,1,47,31,16,66.0,0.81,2.13,9.47,4.83,33.77,0.95,9.8,275.0,69.0,5.4,14.8,9
2017,spring,regular season,Team SoloMid,hauntzer,Kevin Yarnell,1,47,31,16,66.0,3.17,2.3,6.98,4.42,302.91,8.48,14.3,401.0,68.1,21.3,21.6,11
2017,spring,playoffs,Cloud9,contractz,Juan Arturo Garcia,2,8,5,3,62.5,3.5,2.13,4.38,3.71,173.25,5.2,12.0,361.0,67.0,29.8,20.3,3
2017,spring,playoffs,Cloud9,jensen,Nicolaj Jensen,2,8,5,3,62.5,3.25,1.88,3.5,3.6,316.0,9.49,13.9,416.0,57.4,27.7,23.5,4
2017,spring,playoffs,Cloud9,smoothie,Andy Ta,2,8,5,3,62.5,0.63,1.5,6.5,4.75,22.0,0.66,8.3,248.0,60.6,5.3,14.0,3
2017,spring,playoffs,Cloud9,sneaky,Zachary Scuderi,2,8,5,3,62.5,2.5,2.0,4.5,3.5,282.0,8.47,13.0,391.0,59.6,21.3,22.0,3
2017,spring,playoffs,Cloud9,impact,Jung Eon-yeong (정언영),2,4,3,1,75.0,1.0,1.5,5.5,4.33,217.25,7.68,10.3,364.0,55.3,8.5,19.7,3
2017,spring,playoffs,Cloud9,ray,Jeon Ji-won (전지원),2,4,2,2,50.0,2.75,4.75,5.5,1.74,285.0,7.44,13.6,354.0,70.2,23.4,20.6,4
2017,spring,playoffs,CLG,aphromoo,Zaqueri Black,5,5,2,3,40.0,0.4,2.0,9.0,4.7,18.0,0.49,8.9,243.0,64.4,2.7,13.9,1
2017,spring,playoffs,CLG,darshan,Darshan Upadhyaya,5,5,2,3,40.0,3.6,2.2,4.4,3.64,276.6,7.59,13.3,365.0,54.8,24.7,20.8,4
2017,spring,playoffs,CLG,huhi,Choi Jae-hyun (최재현),5,5,2,3,40.0,4.8,4.2,4.8,2.29,312.2,8.57,14.6,400.0,65.8,32.9,22.8,4
2017,spring,playoffs,CLG,xmithie,Jake Kevin Puchero,5,5,2,3,40.0,2.0,2.4,6.0,3.33,217.4,5.97,13.0,356.0,54.8,13.7,20.3,2
2017,spring,playoffs,FlyQuest,altec,Johnny Ru,4,13,5,8,38.5,2.92,2.46,3.85,2.75,314.54,8.94,14.0,398.0,64.7,27.9,23.3,6
2017,spring,playoffs,FlyQuest,balis,An Van Le,4,13,5,8,38.5,1.69,3.31,4.46,1.86,268.85,7.65,12.3,350.0,58.8,16.2,20.5,6
2017,spring,playoffs,FlyQuest,hai,Hai Du Lam,4,13,5,8,38.5,2.77,4.0,2.85,1.4,285.69,8.12,13.1,372.0,53.7,26.5,21.8,5
2017,spring,playoffs,FlyQuest,lemonnation,Daerek Hart,4,13,5,8,38.5,1.0,3.77,5.62,1.76,32.15,0.91,9.3,264.0,63.2,9.6,15.4,5
2017,spring,playoffs,FlyQuest,moon,Galen Holgate,4,13,5,8,38.5,2.08,2.38,3.92,2.52,156.85,4.46,11.4,325.0,57.4,19.9,19.0,6
2017,spring,playoffs,Phoenix1,arrow,Noh Dong-hyeon (노동현),3,11,6,5,54.5,2.82,1.55,4.73,4.88,298.0,8.38,13.8,387.0,64.3,24.0,22.4,8
2017,spring,playoffs,Phoenix1,ryu,Ryu Sang-wook (류상욱),3,11,6,5,54.5,3.36,2.0,4.45,3.91,292.0,8.21,13.6,383.0,66.7,28.7,22.2,5
2017,spring,playoffs,Phoenix1,zig,Derek Shao,3,11,6,5,54.5,2.18,2.27,4.55,2.96,291.45,8.2,13.0,365.0,57.4,18.6,21.1,6
2017,spring,playoffs,Phoenix1,shady,Jordan Robison,3,7,3,4,42.9,0.57,1.43,8.14,6.1,27.57,0.79,8.5,242.0,71.8,4.7,14.2,2
2017,spring,playoffs,Phoenix1,stunt,William Chen,3,4,3,1,75.0,1.5,2.5,5.25,2.7,28.75,0.79,10.1,276.0,61.4,13.6,15.5,3
2017,spring,playoffs,Phoenix1,meteos,William Hartman,3,1,0,1,0.0,0.0,5.0,1.0,0.2,101.0,4.01,7.2,286.0,33.3,0.0,19.2,1
2017,spring,playoffs,Team Dignitas,benji,Benjamin deMunck,5,3,0,3,0.0,2.67,4.0,4.0,1.67,310.0,7.69,14.0,348.0,80.0,32.0,21.2,2
2017,spring,playoffs,Team Dignitas,chaser,Lee Sang-hyun (이상현),5,3,0,3,0.0,1.67,2.67,3.0,1.75,214.0,5.31,13.1,324.0,56.0,20.0,19.7,3
2017,spring,playoffs,Team Dignitas,ssumday,Kim Chan-ho (김찬호),5,3,0,3,0.0,1.0,1.33,5.33,4.75,340.0,8.43,14.3,356.0,76.0,12.0,21.6,2
2017,spring,playoffs,Team Dignitas,xpecial,Alex Chu (朱啓恩),5,3,0,3,0.0,1.67,3.0,6.0,2.56,31.67,0.79,10.1,251.0,92.0,20.0,15.3,3
2017,spring,playoffs,Team SoloMid,biofrost,Vincent Wang,1,8,6,2,75.0,0.75,1.75,9.75,6.0,24.25,0.72,9.4,279.0,64.1,4.6,15.0,3
2017,spring,playoffs,Team SoloMid,bjergsen,Søren Bjerg,1,8,6,2,75.0,5.13,2.13,5.0,4.76,306.25,9.03,14.6,429.0,61.8,31.3,23.1,4
2017,spring,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,1,8,6,2,75.0,3.88,1.75,5.88,5.57,275.38,8.12,13.6,402.0,59.5,23.7,21.6,4
2017,summer,regular season,Cloud9,contractz,Juan Arturo Garcia,5,45,28,17,62.2,2.6,2.44,7.4,4.09,158.56,4.64,11.9,347.0,71.0,18.5,18.8,13
2017,summer,regular season,Cloud9,jensen,Nicolaj Jensen,5,45,28,17,62.2,5.69,1.27,5.33,8.7,322.82,9.46,15.1,442.0,78.2,40.4,24.0,11
2017,summer,regular season,Cloud9,smoothie,Andy Ta,5,45,28,17,62.2,0.87,2.13,10.02,5.1,23.29,0.68,9.1,266.0,77.3,6.2,14.4,9
2017,summer,regular season,Cloud9,sneaky,Zachary Scuderi,5,45,28,17,62.2,3.24,1.96,6.58,5.02,301.8,8.84,14.3,418.0,69.7,23.0,22.7,10
2017,summer,regular season,Cloud9,impact,Jung Eon-yeong (정언영),5,31,21,10,67.7,1.68,2.58,6.9,3.33,249.32,7.57,12.3,373.0,58.3,11.4,20.0,11
2017,summer,regular season,Cloud9,ray,Jeon Ji-won (전지원),5,14,7,7,50.0,1.71,2.79,6.43,2.92,295.79,8.03,13.8,375.0,64.0,13.5,20.8,10
2017,summer,regular season,CLG,aphromoo,Zaqueri Black,3,46,27,19,58.7,0.65,2.98,9.09,3.27,23.35,0.67,9.5,273.0,64.2,4.3,15.0,13
2017,summer,regular season,CLG,darshan,Darshan Upadhyaya,3,46,27,19,58.7,3.57,2.2,5.67,4.21,264.59,7.57,13.3,380.0,60.9,23.5,21.0,15
2017,summer,regular season,CLG,huhi,Choi Jae-hyun (최재현),3,46,27,19,58.7,4.54,2.28,6.11,4.67,308.59,8.83,14.5,414.0,70.2,29.9,22.8,13
2017,summer,regular season,CLG,omargod,Omar Amin,3,14,7,7,50.0,2.0,2.64,8.43,3.95,124.36,3.9,10.4,327.0,71.2,13.7,17.8,5
2017,summer,regular season,Echo Fox,gate,"Yu ""Austin"" Jia-Jun",7,43,16,27,37.2,0.65,2.6,5.63,2.41,37.0,1.05,9.3,263.0,63.8,6.6,15.2,11
2017,summer,regular season,Echo Fox,froggen,Henrik Hansen,7,38,15,23,39.5,3.5,2.26,3.45,3.07,323.18,9.15,14.3,405.0,68.8,34.6,23.3,10
2017,summer,regular season,Echo Fox,akaadian,Matthew Higginbotham,7,34,14,20,41.2,1.76,2.53,4.35,2.42,154.59,4.43,11.3,325.0,64.0,18.5,18.8,11
2017,summer,regular season,Echo Fox,keith,Yuri Jew,7,32,13,19,40.6,2.5,2.34,3.88,2.72,314.0,8.56,14.2,388.0,59.1,23.2,22.0,9
2017,summer,regular season,Echo Fox,looper,Jang Hyeong-seok (장형석),7,29,12,17,41.4,2.03,3.14,4.0,1.92,309.14,8.24,14.1,375.0,55.2,18.6,21.2,9
2017,summer,regular season,Echo Fox,brandini,Brandon Chen,7,14,4,10,28.6,1.43,3.29,2.93,1.33,225.71,7.29,10.3,333.0,57.5,18.9,20.4,5
2017,summer,regular season,Echo Fox,mash,Brandon Phan,7,11,3,8,27.3,1.36,2.27,3.09,1.96,261.91,8.29,11.1,350.0,62.8,19.2,21.5,7
2017,summer,regular season,Echo Fox,grig,Jonathan Armao,7,9,2,7,22.2,1.44,3.78,4.44,1.56,153.0,4.11,11.9,321.0,54.1,13.3,18.6,6
2017,summer,regular season,Echo Fox,damonte,Tanner Damonte,7,5,1,4,20.0,3.0,2.4,2.4,2.25,315.2,8.81,13.4,374.0,69.2,38.5,22.6,5
2017,summer,regular season,FlyQuest,balis,An Van Le,7,44,17,27,38.6,2.3,3.3,4.55,2.08,287.39,7.92,13.1,361.0,60.7,20.4,20.7,12
2017,summer,regular season,FlyQuest,hai,Hai Du Lam,7,44,17,27,38.6,3.05,3.3,4.64,2.33,312.82,8.62,14.3,394.0,68.1,27.0,22.6,11
2017,summer,regular season,FlyQuest,lemonnation,Daerek Hart,7,44,17,27,38.6,0.66,3.34,6.91,2.27,39.41,1.09,9.8,269.0,67.1,5.8,15.4,10
2017,summer,regular season,FlyQuest,moon,Galen Holgate,7,44,17,27,38.6,2.11,3.32,5.43,2.27,154.09,4.25,11.6,319.0,66.9,18.8,18.2,12
2017,summer,regular season,Immortals,cody sun,"Sun ""Cody"" Li-Yu",2,45,30,15,66.7,4.04,1.89,5.98,5.31,310.36,9.12,14.6,429.0,68.6,27.7,23.0,10
2017,summer,regular season,Immortals,flame,Lee Ho-jong (이호종),2,45,30,15,66.7,2.82,2.13,5.82,4.05,287.82,8.45,13.3,391.0,59.2,19.3,20.9,9
2017,summer,regular season,Immortals,olleh,Kim Joo-sung (김주성),2,45,30,15,66.7,1.27,2.73,8.58,3.6,37.93,1.11,9.6,283.0,67.4,8.7,15.2,10
2017,summer,regular season,Immortals,xmithie,Jake Kevin Puchero,2,45,30,15,66.7,2.31,2.87,7.42,3.4,139.69,4.1,11.7,342.0,66.7,15.8,18.3,10
2017,summer,regular season,Phoenix1,arrow,Noh Dong-hyeon (노동현),7,46,15,31,32.6,2.85,2.24,5.43,3.7,287.83,8.23,13.4,383.0,75.0,25.8,22.3,10
2017,summer,regular season,Phoenix1,zig,Derek Shao,7,45,15,30,33.3,1.56,2.98,5.11,2.24,277.0,7.88,12.5,357.0,59.4,13.9,20.8,11
2017,summer,regular season,Phoenix1,ryu,Ryu Sang-wook (류상욱),7,39,14,25,35.9,3.46,2.46,4.54,3.25,301.64,8.4,14.0,389.0,68.3,29.5,22.5,10
2017,summer,regular season,Phoenix1,mikeyeung,Michael Yeung,7,36,13,23,36.1,3.28,2.72,5.53,3.23,152.42,4.39,11.7,337.0,74.8,27.8,19.4,10
2017,summer,regular season,Phoenix1,xpecial,Alex Chu (朱啓恩),7,33,12,21,36.4,0.39,2.91,7.79,2.81,49.24,1.42,9.1,264.0,70.1,3.4,15.1,9
2017,summer,regular season,Phoenix1,pirean,Choi Jun-sik (최준식),7,28,11,17,39.3,2.79,2.21,4.07,3.1,340.57,9.18,14.6,393.0,68.6,27.9,22.5,11
2017,summer,regular season,Team EnVyUs,pirean,Choi Jun-sik (최준식),5,28,11,17,39.3,2.79,2.21,4.07,3.1,340.57,9.18,14.6,393.0,68.6,27.9,22.5,11
2017,summer,regular season,Phoenix1,shady,Jordan Robison,7,13,3,10,23.1,1.15,2.08,6.08,3.48,28.85,0.81,8.6,241.0,76.4,12.2,14.7,5
2017,summer,regular season,Phoenix1,meteos,William Hartman,7,3,0,3,0.0,1.67,3.67,4.0,1.55,130.0,4.13,9.9,315.0,73.9,21.7,19.5,3
2017,summer,regular season,Team Dignitas,ssumday,Kim Chan-ho (김찬호),4,51,29,22,56.9,2.33,2.04,5.43,3.81,290.27,8.54,13.2,388.0,69.6,20.9,21.7,16
2017,summer,regular season,Team Dignitas,shrimp,Lee Byeong-hoon (이병훈),4,45,25,20,55.6,2.09,2.8,6.13,2.94,139.31,4.19,11.0,332.0,74.9,19.0,18.6,11
2017,summer,regular season,Team Dignitas,altec,Johnny Ru,4,30,17,13,56.7,3.47,1.7,4.33,4.59,296.33,9.34,13.5,427.0,73.8,32.8,23.7,7
2017,summer,regular season,Team Dignitas,big,Terry Chuong,4,29,15,14,51.7,0.83,3.41,6.79,2.23,22.66,0.62,9.2,254.0,68.6,7.5,14.5,9
2017,summer,regular season,Team Dignitas,adrian,Adrian Ma,4,22,14,8,63.6,0.77,2.59,7.91,3.35,28.09,0.9,8.9,285.0,77.3,6.9,15.6,7
2017,summer,regular season,Team Dignitas,benji,Benjamin deMunck,4,21,12,9,57.1,2.43,2.05,5.71,3.98,295.19,7.92,14.1,379.0,67.9,20.2,21.4,9
2017,summer,regular season,Team Dignitas,chaser,Lee Sang-hyun (이상현),4,6,4,2,66.7,1.83,1.5,6.33,5.44,173.17,4.37,13.3,336.0,65.3,14.7,18.7,5
2017,summer,regular season,Team EnVyUs,apollo,Apollo Price,5,47,21,26,44.7,2.7,1.94,4.79,3.87,349.74,9.34,15.2,407.0,67.3,24.3,22.6,9
2017,summer,regular season,Team EnVyUs,hakuho,Nickolas Surgent,5,47,21,26,44.7,0.79,1.91,7.47,4.31,37.62,1.01,10.0,267.0,74.2,7.1,14.8,9
2017,summer,regular season,Team EnVyUs,lira,Nam Tae-yoo (남태유),5,47,21,26,44.7,2.74,2.26,5.3,3.57,189.04,5.05,13.2,352.0,72.3,24.7,19.5,10
2017,summer,regular season,Team EnVyUs,seraph,Shin Woo-yeong (신우영),5,47,21,26,44.7,1.79,3.09,5.36,2.32,316.3,8.45,14.0,375.0,64.2,16.1,20.8,10
2017,summer,regular season,Team EnVyUs,nisqy,Yasin Dinçer,5,26,11,15,42.3,3.27,2.12,4.35,3.6,320.27,8.96,14.4,402.0,67.3,28.9,22.2,6
2017,summer,regular season,Team Liquid,lourlo,Samson Jackson,7,44,13,31,29.5,1.77,2.2,4.39,2.79,291.61,8.26,12.8,363.0,57.5,16.6,21.3,16
2017,summer,regular season,CLG,dardoch,Joshua Hartnett,3,41,22,19,53.7,2.63,3.07,7.1,3.17,144.95,4.06,12.0,335.0,66.3,17.9,18.7,10
2017,summer,regular season,Team Liquid,dardoch,Joshua Hartnett,7,41,22,19,53.7,2.63,3.07,7.1,3.17,144.95,4.06,12.0,335.0,66.3,17.9,18.7,10
2017,summer,regular season,Team Liquid,matt,Matthew Elento,7,38,11,27,28.9,0.68,2.53,7.24,3.14,21.92,0.62,8.7,248.0,75.6,6.5,14.6,13
2017,summer,regular season,Team Liquid,reignover,Kim Yeu-jin (김의진),7,31,11,20,35.5,2.13,2.61,5.06,2.75,156.1,4.43,11.3,321.0,69.5,20.6,18.8,8
2017,summer,regular season,Team Liquid,slooshi,Andrew Pham,7,8,2,6,25.0,3.13,2.25,3.88,3.11,294.63,8.21,13.3,372.0,70.0,31.3,22.0,6
2017,summer,regular season,Team Liquid,mickey,Son Young-min (손영민),7,6,2,4,33.3,3.0,2.33,6.33,4.0,338.33,9.87,14.5,423.0,64.4,20.7,24.0,4
2017,summer,regular season,Team SoloMid,biofrost,Vincent Wang,1,41,30,11,73.2,0.76,2.1,9.78,5.02,34.1,0.96,9.7,272.0,74.4,5.3,14.7,10
2017,summer,regular season,Team SoloMid,bjergsen,Søren Bjerg,1,41,30,11,73.2,4.71,1.63,6.37,6.78,313.17,8.8,15.0,422.0,78.1,33.2,22.7,10
2017,summer,regular season,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",1,41,30,11,73.2,3.63,2.0,6.05,4.84,321.63,9.04,15.2,427.0,68.3,25.6,23.0,9
2017,summer,playoffs,Cloud9,contractz,Juan Arturo Garcia,5,4,1,3,25.0,2.5,3.75,8.5,2.93,168.25,4.26,13.0,330.0,81.5,18.5,18.5,3
2017,summer,playoffs,Cloud9,impact,Jung Eon-yeong (정언영),5,4,1,3,25.0,1.5,2.75,7.5,3.27,309.25,7.83,14.5,367.0,66.7,11.1,20.5,3
2017,summer,playoffs,Cloud9,jensen,Nicolaj Jensen,5,4,1,3,25.0,5.25,2.0,5.75,5.5,360.25,9.12,16.8,425.0,81.5,38.9,23.8,2
2017,summer,playoffs,Cloud9,smoothie,Andy Ta,5,4,1,3,25.0,1.5,3.25,7.75,2.85,30.5,0.77,10.2,257.0,68.5,11.1,14.4,3
2017,summer,playoffs,Cloud9,sneaky,Zachary Scuderi,5,4,1,3,25.0,2.75,2.75,7.0,3.55,340.0,8.61,16.0,405.0,72.2,20.4,22.7,3
2017,summer,playoffs,CLG,aphromoo,Zaqueri Black,3,11,6,5,54.5,0.45,3.27,10.0,3.19,25.18,0.69,9.7,265.0,73.2,3.2,15.0,5
2017,summer,playoffs,CLG,darshan,Darshan Upadhyaya,3,11,6,5,54.5,3.91,2.36,5.82,4.12,274.91,7.53,13.5,371.0,68.2,27.4,20.9,7
2017,summer,playoffs,CLG,huhi,Choi Jae-hyun (최재현),3,11,6,5,54.5,3.82,1.64,7.18,6.72,334.27,9.15,15.0,411.0,77.1,26.8,23.2,7
2017,summer,playoffs,CLG,omargod,Omar Amin,3,11,6,5,54.5,1.09,3.36,9.0,3.0,124.0,3.39,11.0,300.0,70.7,7.6,16.9,4
2017,summer,playoffs,Immortals,cody sun,"Sun ""Cody"" Li-Yu",2,7,4,3,57.1,4.29,2.57,5.86,3.94,365.0,9.33,17.3,443.0,68.9,29.1,23.7,4
2017,summer,playoffs,Immortals,flame,Lee Ho-jong (이호종),2,7,4,3,57.1,3.14,1.71,7.57,6.25,296.71,7.59,14.7,377.0,72.8,21.4,20.1,5
